,filename,filetype
79,/home/austinguish/dataset/Inter_47604.npy,Interictal
80,/home/austinguish/dataset/Inter_42722.npy,Interictal
81,/home/austinguish/dataset/Inter_19456.npy,Interictal
82,/home/austinguish/dataset/Pre_6999.npy,Preictal
83,/home/austinguish/dataset/Inter_5206.npy,Interictal
84,/home/austinguish/dataset/Inter_2444.npy,Interictal
85,/home/austinguish/dataset/Inter_24417.npy,Interictal
86,/home/austinguish/dataset/Inter_43502.npy,Interictal
87,/home/austinguish/dataset/Inter_15601.npy,Interictal
88,/home/austinguish/dataset/Inter_24309.npy,Interictal
89,/home/austinguish/dataset/Inter_34306.npy,Interictal
90,/home/austinguish/dataset/Inter_840.npy,Interictal
91,/home/austinguish/dataset/Inter_8297.npy,Interictal
92,/home/austinguish/dataset/Inter_20884.npy,Interictal
93,/home/austinguish/dataset/Inter_46886.npy,Interictal
94,/home/austinguish/dataset/Inter_28100.npy,Interictal
95,/home/austinguish/dataset/Inter_12773.npy,Interictal
96,/home/austinguish/dataset/Inter_15289.npy,Interictal
97,/home/austinguish/dataset/Inter_47906.npy,Interictal
98,/home/austinguish/dataset/Pre_7065.npy,Preictal
99,/home/austinguish/dataset/Pre_4896.npy,Preictal
100,/home/austinguish/dataset/Inter_3479.npy,Interictal
101,/home/austinguish/dataset/Pre_9732.npy,Preictal
102,/home/austinguish/dataset/Inter_21727.npy,Interictal
103,/home/austinguish/dataset/Pre_536.npy,Preictal
104,/home/austinguish/dataset/Inter_48545.npy,Interictal
105,/home/austinguish/dataset/Inter_14685.npy,Interictal
106,/home/austinguish/dataset/Inter_17665.npy,Interictal
107,/home/austinguish/dataset/Inter_18233.npy,Interictal
108,/home/austinguish/dataset/Pre_11998.npy,Preictal
109,/home/austinguish/dataset/Inter_33832.npy,Interictal
110,/home/austinguish/dataset/Inter_10572.npy,Interictal
111,/home/austinguish/dataset/Inter_41929.npy,Interictal
112,/home/austinguish/dataset/Inter_46265.npy,Interictal
113,/home/austinguish/dataset/Pre_4359.npy,Preictal
114,/home/austinguish/dataset/Pre_5792.npy,Preictal
115,/home/austinguish/dataset/Inter_16480.npy,Interictal
116,/home/austinguish/dataset/Inter_7529.npy,Interictal
117,/home/austinguish/dataset/Pre_7298.npy,Preictal
118,/home/austinguish/dataset/Inter_26650.npy,Interictal
119,/home/austinguish/dataset/Inter_45008.npy,Interictal
120,/home/austinguish/dataset/Inter_36046.npy,Interictal
121,/home/austinguish/dataset/Inter_41380.npy,Interictal
122,/home/austinguish/dataset/Pre_6361.npy,Preictal
123,/home/austinguish/dataset/Inter_23590.npy,Interictal
124,/home/austinguish/dataset/Pre_570.npy,Preictal
125,/home/austinguish/dataset/Inter_46517.npy,Interictal
126,/home/austinguish/dataset/Pre_14137.npy,Preictal
127,/home/austinguish/dataset/Inter_22482.npy,Interictal
128,/home/austinguish/dataset/Pre_1396.npy,Preictal
129,/home/austinguish/dataset/Pre_3687.npy,Preictal
130,/home/austinguish/dataset/Pre_8036.npy,Preictal
131,/home/austinguish/dataset/Pre_854.npy,Preictal
132,/home/austinguish/dataset/Inter_40393.npy,Interictal
133,/home/austinguish/dataset/Pre_10947.npy,Preictal
134,/home/austinguish/dataset/Inter_11337.npy,Interictal
135,/home/austinguish/dataset/Inter_8469.npy,Interictal
136,/home/austinguish/dataset/Pre_1868.npy,Preictal
137,/home/austinguish/dataset/Inter_31003.npy,Interictal
138,/home/austinguish/dataset/Inter_15381.npy,Interictal
139,/home/austinguish/dataset/Inter_25798.npy,Interictal
140,/home/austinguish/dataset/Inter_25305.npy,Interictal
141,/home/austinguish/dataset/Inter_25396.npy,Interictal
142,/home/austinguish/dataset/Inter_40038.npy,Interictal
143,/home/austinguish/dataset/Inter_15905.npy,Interictal
144,/home/austinguish/dataset/Pre_14173.npy,Preictal
145,/home/austinguish/dataset/Pre_2294.npy,Preictal
146,/home/austinguish/dataset/Inter_45924.npy,Interictal
147,/home/austinguish/dataset/Pre_8011.npy,Preictal
148,/home/austinguish/dataset/Inter_23861.npy,Interictal
149,/home/austinguish/dataset/Inter_3336.npy,Interictal
150,/home/austinguish/dataset/Pre_2272.npy,Preictal
151,/home/austinguish/dataset/Pre_6081.npy,Preictal
152,/home/austinguish/dataset/Inter_819.npy,Interictal
153,/home/austinguish/dataset/Inter_3847.npy,Interictal
154,/home/austinguish/dataset/Inter_21520.npy,Interictal
155,/home/austinguish/dataset/Inter_20441.npy,Interictal
156,/home/austinguish/dataset/Inter_8589.npy,Interictal
157,/home/austinguish/dataset/Inter_42780.npy,Interictal
158,/home/austinguish/dataset/Inter_17196.npy,Interictal
159,/home/austinguish/dataset/Inter_38561.npy,Interictal
160,/home/austinguish/dataset/Inter_9954.npy,Interictal
161,/home/austinguish/dataset/Inter_29774.npy,Interictal
162,/home/austinguish/dataset/Inter_9468.npy,Interictal
163,/home/austinguish/dataset/Pre_5141.npy,Preictal
164,/home/austinguish/dataset/Inter_39418.npy,Interictal
165,/home/austinguish/dataset/Inter_47221.npy,Interictal
166,/home/austinguish/dataset/Pre_8190.npy,Preictal
167,/home/austinguish/dataset/Inter_22022.npy,Interictal
168,/home/austinguish/dataset/Inter_7523.npy,Interictal
169,/home/austinguish/dataset/Inter_4574.npy,Interictal
170,/home/austinguish/dataset/Pre_9859.npy,Preictal
171,/home/austinguish/dataset/Pre_1579.npy,Preictal
172,/home/austinguish/dataset/Inter_46042.npy,Interictal
173,/home/austinguish/dataset/Inter_15437.npy,Interictal
174,/home/austinguish/dataset/Inter_2018.npy,Interictal
175,/home/austinguish/dataset/Pre_9177.npy,Preictal
176,/home/austinguish/dataset/Inter_37887.npy,Interictal
177,/home/austinguish/dataset/Inter_3903.npy,Interictal
178,/home/austinguish/dataset/Inter_35965.npy,Interictal
179,/home/austinguish/dataset/Inter_17170.npy,Interictal
180,/home/austinguish/dataset/Inter_13172.npy,Interictal
181,/home/austinguish/dataset/Inter_36625.npy,Interictal
182,/home/austinguish/dataset/Inter_26759.npy,Interictal
183,/home/austinguish/dataset/Inter_32633.npy,Interictal
184,/home/austinguish/dataset/Inter_1610.npy,Interictal
185,/home/austinguish/dataset/Pre_8179.npy,Preictal
186,/home/austinguish/dataset/Inter_49061.npy,Interictal
187,/home/austinguish/dataset/Inter_21146.npy,Interictal
188,/home/austinguish/dataset/Pre_5763.npy,Preictal
189,/home/austinguish/dataset/Inter_11086.npy,Interictal
190,/home/austinguish/dataset/Inter_11151.npy,Interictal
191,/home/austinguish/dataset/Inter_45855.npy,Interictal
192,/home/austinguish/dataset/Inter_8820.npy,Interictal
193,/home/austinguish/dataset/Inter_45679.npy,Interictal
194,/home/austinguish/dataset/Pre_13434.npy,Preictal
195,/home/austinguish/dataset/Inter_39874.npy,Interictal
196,/home/austinguish/dataset/Inter_26642.npy,Interictal
197,/home/austinguish/dataset/Inter_6523.npy,Interictal
198,/home/austinguish/dataset/Inter_4264.npy,Interictal
199,/home/austinguish/dataset/Pre_12199.npy,Preictal
200,/home/austinguish/dataset/Pre_5367.npy,Preictal
201,/home/austinguish/dataset/Inter_14808.npy,Interictal
202,/home/austinguish/dataset/Inter_15965.npy,Interictal
203,/home/austinguish/dataset/Pre_11505.npy,Preictal
204,/home/austinguish/dataset/Inter_25832.npy,Interictal
205,/home/austinguish/dataset/Pre_12617.npy,Preictal
206,/home/austinguish/dataset/Inter_14975.npy,Interictal
207,/home/austinguish/dataset/Inter_28633.npy,Interictal
208,/home/austinguish/dataset/Inter_39059.npy,Interictal
209,/home/austinguish/dataset/Inter_18041.npy,Interictal
210,/home/austinguish/dataset/Inter_20052.npy,Interictal
211,/home/austinguish/dataset/Pre_11559.npy,Preictal
212,/home/austinguish/dataset/Inter_36464.npy,Interictal
213,/home/austinguish/dataset/Inter_40024.npy,Interictal
214,/home/austinguish/dataset/Inter_17675.npy,Interictal
215,/home/austinguish/dataset/Pre_7243.npy,Preictal
216,/home/austinguish/dataset/Inter_29747.npy,Interictal
217,/home/austinguish/dataset/Inter_27963.npy,Interictal
218,/home/austinguish/dataset/Inter_43301.npy,Interictal
219,/home/austinguish/dataset/Inter_41765.npy,Interictal
220,/home/austinguish/dataset/Inter_31191.npy,Interictal
221,/home/austinguish/dataset/Inter_29781.npy,Interictal
222,/home/austinguish/dataset/Inter_24147.npy,Interictal
223,/home/austinguish/dataset/Inter_25933.npy,Interictal
224,/home/austinguish/dataset/Inter_27949.npy,Interictal
225,/home/austinguish/dataset/Inter_38524.npy,Interictal
226,/home/austinguish/dataset/Pre_10824.npy,Preictal
227,/home/austinguish/dataset/Inter_7188.npy,Interictal
228,/home/austinguish/dataset/Inter_9683.npy,Interictal
229,/home/austinguish/dataset/Inter_42329.npy,Interictal
230,/home/austinguish/dataset/Inter_48033.npy,Interictal
231,/home/austinguish/dataset/Inter_50281.npy,Interictal
232,/home/austinguish/dataset/Pre_10693.npy,Preictal
233,/home/austinguish/dataset/Inter_41958.npy,Interictal
234,/home/austinguish/dataset/Inter_28557.npy,Interictal
235,/home/austinguish/dataset/Pre_8754.npy,Preictal
236,/home/austinguish/dataset/Pre_9333.npy,Preictal
237,/home/austinguish/dataset/Inter_22426.npy,Interictal
238,/home/austinguish/dataset/Inter_28428.npy,Interictal
239,/home/austinguish/dataset/Inter_44130.npy,Interictal
240,/home/austinguish/dataset/Inter_17536.npy,Interictal
241,/home/austinguish/dataset/Pre_13954.npy,Preictal
242,/home/austinguish/dataset/Inter_4354.npy,Interictal
243,/home/austinguish/dataset/Inter_18285.npy,Interictal
244,/home/austinguish/dataset/Inter_37923.npy,Interictal
245,/home/austinguish/dataset/Inter_34185.npy,Interictal
246,/home/austinguish/dataset/Inter_11212.npy,Interictal
247,/home/austinguish/dataset/Inter_16128.npy,Interictal
248,/home/austinguish/dataset/Pre_13019.npy,Preictal
249,/home/austinguish/dataset/Inter_3477.npy,Interictal
250,/home/austinguish/dataset/Inter_48858.npy,Interictal
251,/home/austinguish/dataset/Inter_36418.npy,Interictal
252,/home/austinguish/dataset/Inter_3927.npy,Interictal
253,/home/austinguish/dataset/Inter_1542.npy,Interictal
254,/home/austinguish/dataset/Inter_5689.npy,Interictal
255,/home/austinguish/dataset/Inter_34997.npy,Interictal
256,/home/austinguish/dataset/Pre_13576.npy,Preictal
257,/home/austinguish/dataset/Inter_41133.npy,Interictal
258,/home/austinguish/dataset/Pre_1837.npy,Preictal
259,/home/austinguish/dataset/Inter_471.npy,Interictal
260,/home/austinguish/dataset/Inter_15566.npy,Interictal
261,/home/austinguish/dataset/Pre_8613.npy,Preictal
262,/home/austinguish/dataset/Inter_45630.npy,Interictal
263,/home/austinguish/dataset/Pre_13231.npy,Preictal
264,/home/austinguish/dataset/Inter_26894.npy,Interictal
265,/home/austinguish/dataset/Inter_10003.npy,Interictal
266,/home/austinguish/dataset/Inter_10377.npy,Interictal
267,/home/austinguish/dataset/Inter_18071.npy,Interictal
268,/home/austinguish/dataset/Inter_20872.npy,Interictal
269,/home/austinguish/dataset/Inter_19250.npy,Interictal
270,/home/austinguish/dataset/Pre_13452.npy,Preictal
271,/home/austinguish/dataset/Inter_18207.npy,Interictal
272,/home/austinguish/dataset/Inter_19533.npy,Interictal
273,/home/austinguish/dataset/Inter_19724.npy,Interictal
274,/home/austinguish/dataset/Inter_49110.npy,Interictal
275,/home/austinguish/dataset/Inter_22479.npy,Interictal
276,/home/austinguish/dataset/Inter_25899.npy,Interictal
277,/home/austinguish/dataset/Pre_6509.npy,Preictal
278,/home/austinguish/dataset/Inter_46531.npy,Interictal
279,/home/austinguish/dataset/Inter_36406.npy,Interictal
280,/home/austinguish/dataset/Inter_29875.npy,Interictal
281,/home/austinguish/dataset/Inter_9000.npy,Interictal
282,/home/austinguish/dataset/Inter_45861.npy,Interictal
283,/home/austinguish/dataset/Inter_4703.npy,Interictal
284,/home/austinguish/dataset/Inter_14691.npy,Interictal
285,/home/austinguish/dataset/Pre_5425.npy,Preictal
286,/home/austinguish/dataset/Inter_3003.npy,Interictal
287,/home/austinguish/dataset/Inter_18397.npy,Interictal
288,/home/austinguish/dataset/Pre_11035.npy,Preictal
289,/home/austinguish/dataset/Inter_11347.npy,Interictal
290,/home/austinguish/dataset/Inter_22077.npy,Interictal
291,/home/austinguish/dataset/Inter_35713.npy,Interictal
292,/home/austinguish/dataset/Pre_8462.npy,Preictal
293,/home/austinguish/dataset/Inter_32519.npy,Interictal
294,/home/austinguish/dataset/Inter_14983.npy,Interictal
295,/home/austinguish/dataset/Inter_48620.npy,Interictal
296,/home/austinguish/dataset/Inter_2343.npy,Interictal
297,/home/austinguish/dataset/Inter_47488.npy,Interictal
298,/home/austinguish/dataset/Inter_46195.npy,Interictal
299,/home/austinguish/dataset/Pre_7925.npy,Preictal
300,/home/austinguish/dataset/Inter_31831.npy,Interictal
301,/home/austinguish/dataset/Pre_13843.npy,Preictal
302,/home/austinguish/dataset/Inter_25653.npy,Interictal
303,/home/austinguish/dataset/Inter_42147.npy,Interictal
304,/home/austinguish/dataset/Inter_25295.npy,Interictal
305,/home/austinguish/dataset/Pre_330.npy,Preictal
306,/home/austinguish/dataset/Inter_31550.npy,Interictal
307,/home/austinguish/dataset/Inter_39923.npy,Interictal
308,/home/austinguish/dataset/Inter_10842.npy,Interictal
309,/home/austinguish/dataset/Inter_45952.npy,Interictal
310,/home/austinguish/dataset/Inter_16167.npy,Interictal
311,/home/austinguish/dataset/Inter_15038.npy,Interictal
312,/home/austinguish/dataset/Inter_40494.npy,Interictal
313,/home/austinguish/dataset/Inter_14108.npy,Interictal
314,/home/austinguish/dataset/Inter_49329.npy,Interictal
315,/home/austinguish/dataset/Pre_3644.npy,Preictal
316,/home/austinguish/dataset/Inter_9991.npy,Interictal
317,/home/austinguish/dataset/Inter_17909.npy,Interictal
318,/home/austinguish/dataset/Inter_26699.npy,Interictal
319,/home/austinguish/dataset/Inter_31494.npy,Interictal
320,/home/austinguish/dataset/Inter_21813.npy,Interictal
321,/home/austinguish/dataset/Inter_32396.npy,Interictal
322,/home/austinguish/dataset/Pre_4516.npy,Preictal
323,/home/austinguish/dataset/Inter_49677.npy,Interictal
324,/home/austinguish/dataset/Inter_5512.npy,Interictal
325,/home/austinguish/dataset/Inter_23632.npy,Interictal
326,/home/austinguish/dataset/Inter_42991.npy,Interictal
327,/home/austinguish/dataset/Inter_49190.npy,Interictal
328,/home/austinguish/dataset/Inter_4077.npy,Interictal
329,/home/austinguish/dataset/Inter_26779.npy,Interictal
330,/home/austinguish/dataset/Inter_20504.npy,Interictal
331,/home/austinguish/dataset/Inter_9622.npy,Interictal
332,/home/austinguish/dataset/Inter_25482.npy,Interictal
333,/home/austinguish/dataset/Pre_571.npy,Preictal
334,/home/austinguish/dataset/Inter_43048.npy,Interictal
335,/home/austinguish/dataset/Inter_40726.npy,Interictal
336,/home/austinguish/dataset/Inter_1897.npy,Interictal
337,/home/austinguish/dataset/Inter_18247.npy,Interictal
338,/home/austinguish/dataset/Inter_13628.npy,Interictal
339,/home/austinguish/dataset/Inter_44747.npy,Interictal
340,/home/austinguish/dataset/Inter_24701.npy,Interictal
341,/home/austinguish/dataset/Inter_40133.npy,Interictal
342,/home/austinguish/dataset/Inter_34708.npy,Interictal
343,/home/austinguish/dataset/Inter_19326.npy,Interictal
344,/home/austinguish/dataset/Pre_10431.npy,Preictal
345,/home/austinguish/dataset/Inter_11638.npy,Interictal
346,/home/austinguish/dataset/Inter_49747.npy,Interictal
347,/home/austinguish/dataset/Inter_9880.npy,Interictal
348,/home/austinguish/dataset/Pre_9860.npy,Preictal
349,/home/austinguish/dataset/Inter_11816.npy,Interictal
350,/home/austinguish/dataset/Inter_21534.npy,Interictal
351,/home/austinguish/dataset/Inter_23566.npy,Interictal
352,/home/austinguish/dataset/Inter_35360.npy,Interictal
353,/home/austinguish/dataset/Inter_49193.npy,Interictal
354,/home/austinguish/dataset/Inter_36293.npy,Interictal
355,/home/austinguish/dataset/Inter_3883.npy,Interictal
356,/home/austinguish/dataset/Inter_475.npy,Interictal
357,/home/austinguish/dataset/Inter_27656.npy,Interictal
358,/home/austinguish/dataset/Pre_11663.npy,Preictal
359,/home/austinguish/dataset/Inter_32278.npy,Interictal
360,/home/austinguish/dataset/Pre_4013.npy,Preictal
361,/home/austinguish/dataset/Inter_40371.npy,Interictal
362,/home/austinguish/dataset/Inter_30110.npy,Interictal
363,/home/austinguish/dataset/Inter_47852.npy,Interictal
364,/home/austinguish/dataset/Inter_38060.npy,Interictal
365,/home/austinguish/dataset/Inter_8968.npy,Interictal
366,/home/austinguish/dataset/Inter_3589.npy,Interictal
367,/home/austinguish/dataset/Inter_38391.npy,Interictal
368,/home/austinguish/dataset/Inter_33633.npy,Interictal
369,/home/austinguish/dataset/Inter_6614.npy,Interictal
370,/home/austinguish/dataset/Pre_6836.npy,Preictal
371,/home/austinguish/dataset/Inter_19162.npy,Interictal
372,/home/austinguish/dataset/Inter_39363.npy,Interictal
373,/home/austinguish/dataset/Pre_8153.npy,Preictal
374,/home/austinguish/dataset/Pre_10378.npy,Preictal
375,/home/austinguish/dataset/Inter_13902.npy,Interictal
376,/home/austinguish/dataset/Pre_2628.npy,Preictal
377,/home/austinguish/dataset/Pre_7968.npy,Preictal
378,/home/austinguish/dataset/Inter_30300.npy,Interictal
379,/home/austinguish/dataset/Inter_11490.npy,Interictal
380,/home/austinguish/dataset/Inter_38186.npy,Interictal
381,/home/austinguish/dataset/Inter_29028.npy,Interictal
382,/home/austinguish/dataset/Inter_27979.npy,Interictal
383,/home/austinguish/dataset/Pre_5681.npy,Preictal
384,/home/austinguish/dataset/Inter_46848.npy,Interictal
385,/home/austinguish/dataset/Inter_41920.npy,Interictal
386,/home/austinguish/dataset/Inter_32303.npy,Interictal
387,/home/austinguish/dataset/Pre_4859.npy,Preictal
388,/home/austinguish/dataset/Inter_1459.npy,Interictal
389,/home/austinguish/dataset/Inter_19020.npy,Interictal
390,/home/austinguish/dataset/Inter_46236.npy,Interictal
391,/home/austinguish/dataset/Inter_47121.npy,Interictal
392,/home/austinguish/dataset/Pre_8694.npy,Preictal
393,/home/austinguish/dataset/Inter_23577.npy,Interictal
394,/home/austinguish/dataset/Inter_49472.npy,Interictal
395,/home/austinguish/dataset/Inter_11315.npy,Interictal
396,/home/austinguish/dataset/Inter_26920.npy,Interictal
397,/home/austinguish/dataset/Inter_38289.npy,Interictal
398,/home/austinguish/dataset/Inter_35651.npy,Interictal
399,/home/austinguish/dataset/Inter_3465.npy,Interictal
400,/home/austinguish/dataset/Inter_16157.npy,Interictal
401,/home/austinguish/dataset/Inter_3730.npy,Interictal
402,/home/austinguish/dataset/Pre_2476.npy,Preictal
403,/home/austinguish/dataset/Inter_43391.npy,Interictal
404,/home/austinguish/dataset/Pre_12556.npy,Preictal
405,/home/austinguish/dataset/Pre_8939.npy,Preictal
406,/home/austinguish/dataset/Pre_7903.npy,Preictal
407,/home/austinguish/dataset/Inter_37864.npy,Interictal
408,/home/austinguish/dataset/Inter_10617.npy,Interictal
409,/home/austinguish/dataset/Inter_37972.npy,Interictal
410,/home/austinguish/dataset/Pre_7754.npy,Preictal
411,/home/austinguish/dataset/Inter_31151.npy,Interictal
412,/home/austinguish/dataset/Inter_13586.npy,Interictal
413,/home/austinguish/dataset/Inter_49405.npy,Interictal
414,/home/austinguish/dataset/Inter_22812.npy,Interictal
415,/home/austinguish/dataset/Inter_8614.npy,Interictal
416,/home/austinguish/dataset/Inter_5139.npy,Interictal
417,/home/austinguish/dataset/Inter_42100.npy,Interictal
418,/home/austinguish/dataset/Inter_13299.npy,Interictal
419,/home/austinguish/dataset/Inter_19900.npy,Interictal
420,/home/austinguish/dataset/Inter_30802.npy,Interictal
421,/home/austinguish/dataset/Inter_17619.npy,Interictal
422,/home/austinguish/dataset/Inter_10983.npy,Interictal
423,/home/austinguish/dataset/Inter_25702.npy,Interictal
424,/home/austinguish/dataset/Inter_2841.npy,Interictal
425,/home/austinguish/dataset/Inter_10383.npy,Interictal
426,/home/austinguish/dataset/Inter_10532.npy,Interictal
427,/home/austinguish/dataset/Pre_6030.npy,Preictal
428,/home/austinguish/dataset/Inter_14085.npy,Interictal
429,/home/austinguish/dataset/Inter_3977.npy,Interictal
430,/home/austinguish/dataset/Inter_5054.npy,Interictal
431,/home/austinguish/dataset/Inter_48286.npy,Interictal
432,/home/austinguish/dataset/Inter_34073.npy,Interictal
433,/home/austinguish/dataset/Inter_16593.npy,Interictal
434,/home/austinguish/dataset/Inter_20466.npy,Interictal
435,/home/austinguish/dataset/Pre_522.npy,Preictal
436,/home/austinguish/dataset/Inter_27287.npy,Interictal
437,/home/austinguish/dataset/Pre_8414.npy,Preictal
438,/home/austinguish/dataset/Inter_24093.npy,Interictal
439,/home/austinguish/dataset/Inter_47571.npy,Interictal
440,/home/austinguish/dataset/Inter_6201.npy,Interictal
441,/home/austinguish/dataset/Inter_4036.npy,Interictal
442,/home/austinguish/dataset/Inter_35687.npy,Interictal
443,/home/austinguish/dataset/Pre_6321.npy,Preictal
444,/home/austinguish/dataset/Inter_40704.npy,Interictal
445,/home/austinguish/dataset/Inter_21456.npy,Interictal
446,/home/austinguish/dataset/Inter_7689.npy,Interictal
447,/home/austinguish/dataset/Inter_11329.npy,Interictal
448,/home/austinguish/dataset/Inter_10932.npy,Interictal
449,/home/austinguish/dataset/Inter_49590.npy,Interictal
450,/home/austinguish/dataset/Inter_452.npy,Interictal
451,/home/austinguish/dataset/Inter_13174.npy,Interictal
452,/home/austinguish/dataset/Inter_10781.npy,Interictal
453,/home/austinguish/dataset/Inter_25844.npy,Interictal
454,/home/austinguish/dataset/Inter_28164.npy,Interictal
455,/home/austinguish/dataset/Inter_16710.npy,Interictal
456,/home/austinguish/dataset/Pre_9427.npy,Preictal
457,/home/austinguish/dataset/Inter_38679.npy,Interictal
458,/home/austinguish/dataset/Pre_10315.npy,Preictal
459,/home/austinguish/dataset/Inter_21344.npy,Interictal
460,/home/austinguish/dataset/Inter_26097.npy,Interictal
461,/home/austinguish/dataset/Inter_19982.npy,Interictal
462,/home/austinguish/dataset/Inter_7697.npy,Interictal
463,/home/austinguish/dataset/Inter_2824.npy,Interictal
464,/home/austinguish/dataset/Inter_20948.npy,Interictal
465,/home/austinguish/dataset/Inter_14507.npy,Interictal
466,/home/austinguish/dataset/Inter_16605.npy,Interictal
467,/home/austinguish/dataset/Pre_8066.npy,Preictal
468,/home/austinguish/dataset/Inter_47994.npy,Interictal
469,/home/austinguish/dataset/Inter_13862.npy,Interictal
470,/home/austinguish/dataset/Pre_1208.npy,Preictal
471,/home/austinguish/dataset/Inter_45886.npy,Interictal
472,/home/austinguish/dataset/Inter_5076.npy,Interictal
473,/home/austinguish/dataset/Inter_21693.npy,Interictal
474,/home/austinguish/dataset/Inter_41240.npy,Interictal
475,/home/austinguish/dataset/Inter_19828.npy,Interictal
476,/home/austinguish/dataset/Inter_44657.npy,Interictal
477,/home/austinguish/dataset/Pre_10479.npy,Preictal
478,/home/austinguish/dataset/Inter_46994.npy,Interictal
479,/home/austinguish/dataset/Pre_11916.npy,Preictal
480,/home/austinguish/dataset/Inter_6711.npy,Interictal
481,/home/austinguish/dataset/Inter_2300.npy,Interictal
